Title,Label
"පාසල් බාලක බොක්ෂිං ශූරතාව හොරණ විද්‍යාරත්නයට,Sport"
"මහේල සුද්දන්ට ක්‍රිකට් කියාදෙන්න යයි,Sport"
"ක්‍රීඩා නිලධාරීන්ගේ වැටුප් ගැටළුව විසදනවාලූ,Sport"
"නුවන් සොයිසාටත් අලූත් තනතුරක්,Sport"
"රොෂාන් මහානාම ඉවත් වෙයි,Sport"
"පිතිකරු දර්ශකයේ මෝගන්^ ටේලර් ඉදිරියට,Sport"
"ජෝන් ටාබට් මළල ක්‍රීඩා තරගාවලිය අද,Sport"
"එංගලන්තය සමඟ තරඟාවලිය ඕස්ට්‍රේලියාව දිනයි,Sport"
"29 වන මහවැලි ක්‍රීඩා උළෙලේ ශුරතාව මහවැලි බී කලාපයට,Sport"
"ඕස්ට්‍රේලියාවත් එංගලන්තයත් අද ජයගන්නයි වෑයම,Sport"
"කෞෂාල් වෙනුවට ?,Sport"
"එංගලන්තයට කඩුලූ 3ක ජයක්,Sport"
"මහවැලි ක්‍රීඩා උළෙල අද,Sport"
"ක්‍රිකට් නිළවරණය දෙසැම්බරයට පෙර,Sport"
"පුහුණුකරු ධුරයට ඉල්ලීමක් නැහැ - හතුරුසිංහ,Sport"
"බලධාරීන් නොසැලකිල්ල නිසා නව ක්‍රීඩා ඇමතිට වෙච්චිදේ,Sport"
"රන්^ රිදී^ ලෝකඩ දිනූ ශ්‍රී ලංකා ක්‍රීඩකයෝ තායිලන්තයේ සිට පැමිණේ,Sport"
"කොදෙව්වන් ශ්‍රී ලංකා සටනට පෙර සූදානමක,Sport"
"යොවුන් ක්‍රීඩා උළෙලේදී ශ්‍රී ලංකාවට තවත් රිදී පදක්කම් දෙකක්,Sport"
"ඇමති දයාසිරි සුගතදාස ක්‍රීඩා සංකීර්ණය නිරීක්ෂණය කරයි,Sport"
"තරිඳු කෞෂාල් ඉන්දියාවට,Sport"
"ශ්‍රී ලංකාවට තවත් රිදී පදක්කමක්,Sport"
"අෆ්රිඩිගේ අනියම් සම්බන්ධතාවයක් ගැන අන්තර්ජාලයේ පැතිරේ,Sport"
"වැටුප් ගැටළුව විසඳනවා,Sport"
"තුන්වන තරඟය එංගලන්තය දිනයි,Sport"
"බංග්ලාදේශ ක්‍රිකට් ක්‍රීඩකයෙකු බාල වයස්කාර සේවිකාවකට වධ දීලා,Sport"
"සිංහ පිටියට සමුදුන් සංගා සුද්දන්ගේ පිටිය හොල්ලයි,Sport"
"ජෙරම් ජයරත්න ශ්‍රී ලංකා ක්‍රිකට් නව පුහුණුකරු,Sport"
"පොදු රාජ්‍ය මණ්ඩලීය යොවුන් ක්‍රීඩා උළෙලේදී ශ්‍රී ලංකාවට රිදී පදක්කම් දෙකක්,Sport"
"බෙන් ස්ටෝක්ස්ගේ මතභේදාත්මක දැවී යාම,Sport"
"ඩේවිඩ් වොනර්ගේ බංග්ලාදේශ තරඟය අවිනිශ්චිතයි,Sport"
"කොදෙව් නායකත්වයට ජේසන් හෝල්ඩර්,Sport"
"අර්ධ ශතක 3න් ඕස්ට්‍රේලියාව ගොඩ,Sport"
"\""මට ඕනේ කවදාහරි ලෝකේ හොදම චෙස් ක්‍රීඩිකාව වෙන්න\""- තෙවුනි දිලාරා,Sport"
"පාකිස්ථාන සුපර් ලීගයට මැතිව්ස් සහ මාලිංග,Sport"
"ආසියානු ක්‍රිකට් කුසලානය විස්සයි විස්සක් වෙයි,Sport"
"ක්‍රීඩා සංගම් සුගතදාස ධාවන පථය ඉල්ලයි,Sport"
"ශර්මාට තද වුණු හේතුව ?,Sport"
"අලුත්ම චැලෙන්ජ් එක මෙන්න,Sport"
"කොදෙව් ශ්‍රී ලංකා ටෙස්ට් තරඟාවලියේ කෑම වේලක් කැපේ,Sport"
"මාවන් අතපත්තු ඉල්ලා අස්වෙයි,Sport"
"ආසියානු රග්බි පළමු අදියර සැප්. 5 සහ 6,Sport"
"කාන්තා ක්‍රිකට් පිල නවසීලන්තයට,Sport"
"සංගාගේ Twitter ගිණුම \'හැක්\' කරයි,Sport"
"කෞෂාල්ගේ පන්දු යැවීම නීති විරෝධීලු - ජාත්‍යන්තරයෙන් පරීක්ෂණයක්,Sport"
"ඉන්දියාව පියවරක් ඉදිරියට,Sport"
"පිතිකරණ ලැයිස්තුව වෙනස් කරනවා - මැතිව්ස්,Sport"
"චන්දිමාල්ට^ ඉෂාන්ට් ශර්මාට තරඟ තහනමක් - ධම්මිකට සහ තිරිමාන්නට දඩ,Sport"
"කුසල් සහ කෝලි අතර වූ වචන හුවමාරුවේ ඇත්ත,Sport"
"සිංහයන්ගේ රටේදීම සිංහයෝ පරාදයි,Sport"
"ශ්‍රී ලංකාව 5/134යි,Sport"
"එංගලන්තයට ලකුණු 5ක ජයක්,Sport"
"ඉශාන්ත් - ධම්මික - චන්දිමාල් - තිරිමාන්නට වැඩවරදී,Sport"
"ධම්මික සහ ඉෂාන්ත් අතර පිටිය මැද උණුසුම් යුද්ධයක්,Sport"
"ශ්‍රී ලංකාවට 386ක ඉලක්කයක්,Sport"
"19 න් පහළ තුන්කොන් තරඟාවලියක්,Sport"
"ඉන්දියාව සහ ශ්‍රී ලංකාව අතර තරඟයේ හතරවන දිනය අදයි,Sport"
"ඉන්දියාව 21/3යි,Sport"
"ඉන්දීය පළමු ඉනිම 312යි,Sport"
"ගජබා සුපර් ක්‍රොස් අදයි (ඡායාරූප),Sport"
"ශ්‍රී ලංකාව පුජාරාට ශතකයක් දෙයි,Sport"
"නවසීලන්තය සහ ශ්‍රී ලංකාව අතර තරඟයක් දෙසැම්බරයේ,Sport"
"අවසන් තරඟයේ දෙවන දිනය අදයි,Sport"
"තුන්වන ටෙස්ට් තරඟයට වර්ෂාවෙන් බාධා,Sport"
"Update: කාසියේ වාසිය දිනා ඉන්දියාවට දෙයි,Sport"
"මීටර් 200 දිනූ බෝල්ට් ට වෙච්චි දේ,Sport"
"බෝල්ට් ආයෙ දිනයි,Sport"
"ලංකාවේ බලවත්ම ක්‍රීඩකයා අර්ජුන - මුරලි,Sport"
"උසේන් බෝල්ට් ද ? ජස්ටින් ගැට්ලින් ද ?,Sport"
"තුන්වන තරඟයට ඉන්දීය ක්‍රීඩකයන් දෙදෙනෙකු නැහැ,Sport"
"ශ්‍රී ලංකා පිළ මැයි මාසයේ එංගලන්ත^ අයර්ලන්ත සංචාරයක,Sport"
"සංගා එසවීමට ලැබීම භාග්‍යයක්- ධම්මික ප්‍රසාද්,Sport"
"ලොව වේගවත්ම ගැහැණිය ජැමෙයිකාවේ ෂෙලී,Sport"
"දිනපු නැති එක ගැන කණගාටුයි - මැතිව්ස්,Sport"
"දෙවන ටෙස්ට් තරඟයේ ජය ඉන්දියාවට,Sport"
"Update: සංගක්කාරට ජනපතිගෙන් අපූරු තෑග්ගක්,Sport"
"සංගා අද ක්‍රිකට් පිටියෙන් සමු ගනී,Sport"
"උසේන් බෝල්ට්ට තවත් රන් පදක්කමක්,Sport"
"සංගාගේ අවසන් ඉනිම 18කට සීමා වෙයි,Sport"
"ලෝක ශූරතා මලල ක්‍රීඩා තරඟාවලිය ඇරඹේ.,Sport"
"ඉන්දියාව දිවා ආහාරයට 266ක් ඉදිරියෙන්,Sport"
"Update: ඉන්දියාව දෙවන ඉනිමේදී 70/1,Sport"
"දෙවන තරඟයේ තුන් වන දිනය අද,Sport"
"ඉන්දියාව 393 යි,Sport"
"ඉන්දියාව පළමු දිනය අවසානයේදී 319/6,Sport"
"සංගාගේ බලාපොරොත්තුව - මැතිව්ස් කියයි,Sport"
"ශ්‍රී ලංකාව 140/3යි.,Sport"
"සුපිරි ක්‍රිකට් ක්‍රීඩක කුමාර සංගක්කාරගේ අවසන් ටෙස්ට් තරඟය අද,Sport"
"සංගා තානාපති කරයි (ඡායාරූප),Sport"
"කෝලි නායකයෙකු ලෙස දක්ෂ නෑ - සුනිල් ගවස්කාර්,Sport"
"චන්දිමාල්^ රංගන^ තරිඳු අයි.සී.සී ශ්‍රේණිගත කිරීම්වල ඉහළට,Sport"
"ස්ටුවට් බිනී දෙවන ටෙස්ට් තරඟයට,Sport"
"රග්බි 20 න් පහල අසියානු අනුශූරතාව ශ්‍රී ලංකාවට,Sport"
"දැල් පන්දු අවසන් තරඟයට ඕස්ට්‍රේලියාව සහ නවසීලන්තය,Sport"
"ජාත්‍යන්තර මළල ක්‍රීඩකයන්ගෙන් තුනෙන් එකක් තහනම් උත්තේජක ගන්නවාලූ,Sport"
"ලෝක මළල ක්‍රීඩා ශුරතාවලියට අනුරාධ සහ ගීතානි,Sport"
"ගාලු පිටියට සංගා සමුදුන් අයුරු මෙන්න,Sport"
"Update : ජය අපටයි - පිටියට පැන්න වඳුරා ඉන්දියාවට කිව්වේ මේකද ? (ඡායාරූප),Sport"
"ශ්‍රී ලංකාව 108 / 5,Sport"
"ශ්‍රී ලංකාව දැනට දෙවන ඉනිමේ කඩුලූ 2 ට ලකුණු 5 යි,Sport"
"ශ්‍රී ලංකා දෙවන ඉනිමත් අසීරු වන ලකුණු,Sport"
"ඉන්දියාව 2/227,Sport"
"පළමු ටෙස්ට් තරඟයේ දෙවන දිනය අදයි,Sport"
"ඒ වේදනාවත් එක්ක මම සෙල්ලම් කරනවා - මැතිව්ස්,Sport"
"සංගාගේ සමුගැනීමට මුල,Sport"
"දිනූදා නව වාර්තා 3ක් දිනූදා,Sport"
"ඕස්ට්‍රේලියානු පිළ නවීකරණය කළ යුතුයි - ඉයන් චැපල්,Sport"
"සංගාගෙන් අද විශේෂ ප්‍රකාශයක්,Sport"
"දකුණු අප්‍රිකානු ක්‍රිකට් ක්‍රීඩකයින් දසදෙනෙකු චෙන්නායි හිදි රෝහල් ගත කෙරේ,Sport"
"දකුණු අප්‍රිකාව^ ශ්‍රී ලංකාව පරදයි,Sport"
"පළමු ටෙස්ට් තරඟයට මුරලි විජේ නෑ,Sport"
"සංගා ගැන මහේල කිව්ව විශිෂ්ඨ කතාව,Sport"
"ශ්‍රී ලංකා දැල්පන්දු පිලේ අවසන් තරඟය අද,Sport"
"ජෝ රූට් පිතිකරු දර්ශකයේ එක,Sport"
"දැල්පන්දු දෙවන තරගයෙනුත් ශ්‍රී ලංකාවට පරාජය,Sport"
"ක්ලාර්ක් පිටියෙන් සමුගනී,Sport"
"එංගලන්තය ජය ගනීද ?,Sport"
"ශ්‍රී ලංකා ක්‍රිකට් සභාපතිවරයාගේ පිල ලකුණු 397 ක් පිටුපසින්,Sport"
"ශ්‍රී ලංකා සංචිතය නම් කෙරේ,Sport"
"විරසකය අවසන් බව මළල ක්‍රීඩා බලධාරීන් කියයි,Sport"
"සභාපතිවරයාගේ පිල අසීරු අඩියක,Sport"
"ශ්‍රී ලංකාව^ සිංගප්පූරුවට පරදී,Sport"
"ටෙස්ට් ඉතිහාසයේ කෙටිම මුල් ඉනිම වාර්තාකරමින් ඕස්ට්‍රේලියාව ලකුණු 60 කට දැවී යයි,Sport"
"අජින්කයා රහනේ ප්‍රේමදාස පිටියේදී වැඩ අල්ලයි,Sport"
"එංගලන්තය වාර්තාවක් සමඟින් කැන්ගරුවන් අසරණ කරයි,Sport"
"සංගක්කාරට ගෞරවනීය සමුගැනීමක්,Sport"
"සිම්බාබ්වේ පැරදූ නවසීලන්තයට දෙවන තරඟයේ ජය,Sport"
"එංගලන්තයේ ක්‍රිකට් ඉතිහාසය ලංකාවේ ජනක වෙනස් කරයි,Sport"
"සිම්බාබ්වේ 236 ක ඉලක්කයක් දෙයි,Sport"
"ශ්‍රී ලංකාව දඟ පන්දු යවන්නන් ගැන බලාපොරොත්තුවෙන්,Sport"
"වෙස්වලා ගත් ක්‍රිස්ටියානෝ රොනාල්ඩෝව ජනතාව ප්‍රතික්ෂේප කරයි,Sport"
"ඉන්දීය ක්‍රිකට් පිළ දිවයිනට,Sport"
"හිටපු නායක සංගක්කාර ක්‍රිකට් මන්ත්ලි සඟරාවට කතා කරයි,Sport"
"සුපිරි සංගාගෙන් තවත් හපන්කමක්,Sport"
"ඉන්දීය ක්‍රිකට් කණ්ඩායම අද දිවයිනට,Sport"
"දක්ෂතා අතරට නාවොත් ක්‍රීඩා දිවිය අවසන් - මාලිංග,Sport"
"Update: පාකිස්ථානයට ජය - ශ්‍රී ලංකාව 172/7 (20/20 ov)^ පාකිස්ථානය 174/9 (19.2/20 ov),Sport"
"එංගලන්තයට කඩුලූ 8ක ජයක්,Sport"
"දෙවන විස්සයි විස්ස අද,Sport"
"ලසිත් මාලිංග වරද පිළි ගනී,Sport"
"ICC එකෙන් ශ්‍රී ලංකා කණ්ඩායමට ආරාධනාවක්,Sport"
"පාකිස්ථානයට ජය,Sport"
"විස්සේ පළමු සටනේ කාසියේ වාසිය පාකිස්ථානයට,Sport"
"ලාහෝර් නුවරදී ශ්‍රී ලංකා ක්‍රිකට් පිලට එල්ලවූ ත්‍රස්ත ප්‍රහාරයේ මහ මොළකරු මරුට,Sport"
"අද තරඟයේ ටිකට් පත් වැඩි මිලට විකුණන්නන් සොයා පරීක්ෂණ,Sport"
"කල කිරීම නිසා චානක වෙලගෙදර රට හැර යයි,Sport"
"ශ්‍රී ලංකා - පාකිස්ථාන 20 යි 20 පළමු තරඟය හෙට,Sport"
"ද. අප්‍රිකානු පිළ සැප්. අවසන ඉන්දියාවට,Sport"
"වොලිබෝල් නිලවරණයේ ගැටළු රැසක්,Sport"
"CPL තරගාවලියේ ජය ට්‍රිනිඩෑඩ් කණ්ඩායමට,Sport"
"අයි.සී.සී. දර්ශකයේ නවතම ශ්‍රේණිගත කිරීම්,Sport"
"පාකිස්තානයේ ක්‍රිකට් සංචාරයකට ශ්‍රී ලංකා පිළට නැවතත් ඇරයුම්,Sport"
"පස්වන තරඟයේ ජය ශ්‍රී ලංකාවට - තරඟාවලියේ ජය පාකිස්ථානයට,Sport"
"අවසන් සටනේ කුසල්^ ඇන්ජි සහ මිලින්ද වැඩ පෙන්නයි,Sport"
"කාසියේ වාසිය ශ්‍රීලංකාවට,Sport"
"Update: අවසාන එක්දින තරගයට \'වෙනසක්\' - \""එහෙමම උණොත් සුං\"" - මාවන්,Sport"
"වහාබ් රියාස් විස්සයි විස්සට නැහැ,Sport"
"සුනිල් නරේන්ගේ ගෝලය,Sport"
"නිලානිගෙන් වාර්තාවක්,Sport"
"විස්සයි විස්ස සංචිතයෙන් චන්දිමාල් ඉවත් කළේ බලපෑමකින් ද ?,Sport"
"මෙහෙමම ගියොත් ක්‍රිකට් ඉවරයි,Sport"
"දෝනි හලා ලංකාවට එන කෝලිගේ ටෙස්ට් පිල,Sport"
"ඉන්දියාව ශ්‍රී ලංකාවට මුහුණදීමට සැරසේ,Sport"
"පීටර්සන්^ සමී සහ ලී දාපු නැටිල්ල,Sport"
"පාකිස්ථානය තරඟාවලිය 3 ට 1 ක් ලෙස ජයගනී,Sport"
"ලෝක බැඩ්මින්ටන් සංගමය ලංකාවෙන් වෙන් වෙයි,Sport"
"Update: ශ්‍රී ලංකාව 256/9,Sport"
"ගේල් පන්දු 6කට 26ක් ගනී,Sport"
"අද තරඟයේදී ප්‍රේක්ෂකයන් රැගෙන එන ගමන් මළු දැඩි පරීක්ෂාවට,Sport"
"ශ්‍රී ලංකා - පාකිස්ථාන හතරවන එක්දින තරඟයට විශේෂ ආරක්ෂාවක්,Sport"
"හෙට තරඟයට විශේෂ ආරක්ෂාවක්,Sport"
"පාපන්දු සභාපතිට මුදල් ප්‍රහාරයක්,Sport"
"\'මැච්\' එක \'වකූර්\' කළ අයට වැඩ වරදී,Sport"
"කනේ පහරෙන් ක්‍රිස් රොජර් පිටය මැද ඇද වැටේ,Sport"
"ප්‍රේක්ෂක හැසිරීම් අනුමත කරන්න බෑ. - මහේල,Sport"
"මැතිව්ස් කණගාටුවෙන්,Sport"
"තුන්වන එක්දින තරඟයේ ජය පාකිස්ථානයට,Sport"
"ලංකාවට 317ක ඉලක්කයක්,Sport"
"කාසියේ වාසිය පාකිස්ථානයට - ශ්‍රී ලංකාවට පන්දු රැකීම,Sport"
"හොඳම ක්‍රීඩා ප්‍රවෘත්ති සඳහා වූ සම්මානය හිරුට,Sport"
"පාකිස්ථාන - ශ්‍රී ලංකා තුන්වන එක්දින තරගය අද,Sport"
"ශ්‍රී ලංකා - පාකිස්තාන 03 වන එක්දින තරගය හෙට,Sport"
"ප්‍රංශ මෝටර් රථ ධාවන ශූරී යූල්ස් බියෑචි මියයයි,Sport"
"එක්දින තරඟාවලිය පාකිස්තාන නායකයාට තීරණාත්මකයි,Sport"
"මොහොමඞ් හෆීස් ක්‍රිකට් ගහලා හමාරයි,Sport"
"ඉන්දීය ක්‍රිකට් පාලක මණ්ඩලය සභාපති ඉල්ලා අස්වෙයි ?,Sport"
"ලෝක පූජිත ටෙන්ඩුල්කාර්ගේ පුත් ඉංග්‍රීසින්ට අවියක් වෙයි,Sport"
"ඕස්ට්‍රේලියාව 337 / 1,Sport"
"පන්දු රැකීමේ දුර්වලතා ගැන මැතිව්ස් කණගාටුවෙන්,Sport"
"මහේලගෙන් කුසල්ට සුබ පැතුම්,Sport"
"දෙවන තරඟයේ ජය ශ්‍රී ලංකාවට - කුසල්ගෙන් වාර්තාවක්,Sport"
"ඔලිම්පික් තරඟාවලියට ක්‍රිකට් එක් කළ යුතුයි - පොන්ටින්,Sport"
"Update: කාසියේ වාසිය දිනූ පකිස්තානය පළමුව පන්දුවට පහරදෙයි,Sport"
"අද තරඟයේදී පන්දු යවන්නන්ගේ වෙනසක් සිදුවෙනවා - ඇන්ජලෝ,Sport"
"හෙට තරඟයේ දී දිල්ශාන් ගැන වැඩි අවධානයක්,Sport"
"චෙන්නායි සහ රාජස්ථාන් කණ්ඩායම්වලට වසර දෙකක තහනමක්,Sport"
"මහේල ජයවර්ධන^ එංගලන්ත පිළේ උපදේශකයෙකු ලෙස එක් කර ගැනීමේ සූදානමක්,Sport"
"විම්බල්ටන් පිරිමි ශූරතාව නොවැක් ඩොජොවික්ට,Sport"
"ජනපති කුසලානය විද්‍යා විද්‍යාලයට,Sport"
"ද. අප්‍රිකාව 162යි,Sport"
"විම්බල්ඩන් කාන්තා ටෙනිස් ශූරතාව සෙරීනා විලියම්ස්ට,Sport"
"අළු බඳුන පළමු ටෙස්ට් තරඟ ජය එංගලන්තයට,Sport"
"Update : ශ්‍රී ලංකාව 200/5යි,Sport"
"අපි ශක්තිමත් - මැතිව්ස් කියයි,Sport"
"දකුණු ආසියානු ක්‍රීඩා උළෙල නැවතත් කල් යයි,Sport"
"ඕස්ට්‍රේලියාව 264 / 5,Sport"
"ඉන්දියාව අගෝස්තුවේ ශ්‍රී ලංකාවේ සංචාරයක,Sport"
"අළු බදුන ටෙස්ට් තරඟයේ දෙවන දිනය අදයි,Sport"
"අළු බඳුන තරඟාවලිය ඇරඹේ,Sport"
"පන්දුවක් පපුවේ වැදී ශ්‍රී ලාංකික ක්‍රීඩකයෙකු මිය යයි,Sport"
"මැතිව්ස් පරාජයට හේතු කියයි,Sport"
"වසර 9කට පසු ශ්‍රී ලංකාවේදී ටෙස්ට් තරඟාවලියක ජය සමරයි,Sport"
"සිංහයින්ට තිබු ජය අහිමි කරමින් පාකිස්තානුවන් වාර්තා තබයි,Sport"
"සටනක් දෙන බව චන්දිමාල් කියයි,Sport"
"Update: පාකිස්තානය තවත් ලකුණු 147ක් පිටුපසින්,Sport"
"ශ්‍රී ලංකා - පාකිස්ථාන තරඟයේ හතරවන දිනය අදයි,Sport"
"ශ්‍රී ලංකාව 291ක් ඉදිරියෙන්,Sport"
"Update: පාකිස්ථානය 215 කට දැවී යයි.,Sport"
"Update : පාකිස්තානය 209/9,Sport"
"ශ්‍රී ලංකාව 85/ 1,Sport"
"තරඟාවලි ජයකට ශ්‍රී ලංකා පිල සූදානම්,Sport"
"මොහොමඞ් හෆීස් තුන්වන තරඟයට නෑ,Sport"
"පාකිස්ථාන සහ ශ්‍රී ලංකා තුන්වන ටෙස්ට් තරඟය හෙටයි,Sport"
"පාකිස්ථාන තරගයෙන් ශ්‍රී ලංකා ක්‍රීඩකයින් රැසක් උඩ,Sport"
"SLC^ ICC සබඳතා වෙනස් වෙලා නෑලූ,Sport"
"සංගක්කාර වෙනුවට උපුල් තරංග,Sport"
"ආසියානු ග්‍රෝන්ප්‍රී පදක්කම් 7 ක්,Sport"
"මැතිව්ස්ට දඩ ගසයි,Sport"
"අපේ සැලසුම් වෙනස් වෙන්නේ නැහැ - ඇන්ජලෝ,Sport"
"අයි.පී.එල් පාවාදීමේ සිද්ධියේ නඩුව ඇරඹේ,Sport"
"ග්‍රෝන්ප්‍රී තරඟයෙන් ලංකාවට රන් පදක්කමක්,Sport"
"පකිස්තානයෙන් දෙවන තරඟය සිංහයින් උදුරා ගනී,Sport"
"ඉන්දු - පාකිස්තාන - ශ්‍රී ලංකාවට ටෙස්ට් තරඟ වැඩි කළ යුතුයි,Sport"
"චමීරගේ වේගය පකිස්තානුවන් වට්ටයි,Sport"
"Update: පාකිස්ථානය 5 / 275,Sport"
"ඩිල්ෂාන්ට මැහුම් 7ක්,Sport"
"﻿සංගා ටෙස්ට් පිටියෙන් යන දවස හෙළි කරයි,Sport"
"Update : ශ්‍රී ලංකාවේ පළමු ඉනිම ලකුණු 315කට සීමාවෙයි,Sport"
"ක්‍රිකට් නිළවරණය ඔක්තෝම්බරයට පෙර පවත්වන්න - ICC,Sport"
"Update : දෙවන ටෙස්ට් තරඟයේ දෙවන දිනය අවසන් - ශ්‍රී ලංකාව 304/9,Sport"
"මුරලි වගේ පන්දු යවන තරිඳු පකිස්තානුවන් අසරණ කරයි,Sport"
"Update : පාකිස්ථානය 2/70,Sport"
"මහේල 0 යයි - ඩිල්ෂාන්ගේ කණ්ඩායමට ජය හිමිවෙයි,Sport"
"යෂීර් ගැන වැඩියෙන් හොයමු - කෞෂාල් සිල්වා කියයි,Sport"
"නවසීලන්තය පරදා එංගලන්තයට ජය,Sport"
"කැරබියන් 20යි විස්සේ ඩිල්ෂාන්ගේ පිල පරදා ඩිල්ෂාන් මුණවීරගේ පිලට ජය,Sport"
"නොවැම්බරයේදී සුපිරි විස්සයි විස්ස ක්‍රිකට් තරඟාවලියක්,Sport"
"හෆීස්ට වසරක් ක්‍රිකට් අහිමි වෙයිද ?,Sport"
"මීටර් 800 කාන්තා ඉසව්වෙන් නිමාලි මුල් තැනට,Sport"
"දෝනි ඉන්දියාව දමා යාමට සුදානම්,Sport"
"ඉන්දියාවම හොල්ලමින් බංග්ලාදේශය නැවතත් දිනයි,Sport"
"සිංහයින් දුර්වල කරමින් පකිස්තානුවන් නැගිටි,Sport"
"Update: ශ්‍රී ලංකාව දිවා ආහාරයට 144/4,Sport"
"පාකිස්තානය පළමු ඉනිමට 417 යි.,Sport"
"දිවා ආහාරය වන විට පාකිස්තානය 259/6යි,Sport"
"ශ්‍රී ලංකා - පාකිස්තාන ටෙස්ට් තරඟයේ 4 වන දිනය අදයි,Sport"
"පාකිස්තානය 118/5 යි,Sport"
"කෞෂාල්ගෙන් ශතකයක්,Sport"
"බංග්ලාදේශය^ ඉන්දියාව පරදයි,Sport"
"Update : ශ්‍රී ලංකා - පකිස්ථාන තරඟය : ශ්‍රී ලංකාව ලකුණු 19 යි,Sport"
"පළමු ටෙස්ට් තරඟයට වැස්ස බාධා කරයි,Sport"
"ගේල් පිත්තෙන් කැමරාවක් කුඩුකරයි,Sport"
"පාකිස්ථානු කණ්ඩායම ලේසි නැහැ පරාජය කරන්න - මැතිව්ස්,Sport"
"අජ්මාල් නොමැතිවීම ශ්‍රී ලංකා පිළට සහනයක් - අතපත්තු,Sport"
"මුරලි වගේ සංගාත් ලෝක වාර්තාවකින් සමුගනී ද ?,Sport"
"හොර පාරෙන් කණ්ඩායමට ඇතුළුවීමට උත්සාහ කරන ක්‍රීඩිකාවන්,Sport"
"ටෙස්ට් පළමු තැන සංගාට අහිමි වෙයි,Sport"
"සංගා පටන් ගත්තු තැනිත් අවසන් කරයි,Sport"
"ක්‍රීඩා සංගම් කාගේත් බූදලයක් නොවේ,Sport"
"කොදෙව්වන් ඕස්ට්‍රේලියාවට වඩා ලකුණු 376 ක් පිටුපසින්,Sport"
"පාකිස්ථානය සහ සභාපති කණ්ඩායම අතර තරඟය ජය පැරදුමෙන් තොරව අවසන්,Sport"
"අපහසු නැහැ - මැතිව්ස් කියයි,Sport"
"සිරිනිවාසන් නැවතත් තමිල්නාඩු ක්‍රිකට් මුල් පුටුවට,Sport"
"නවසීලන්තයට ජය,Sport"
"කෞශාල්ගෙන් ශතකයක්,Sport"
"සභාපතිගේ පිල 111 / 2,Sport"
"වෙස්ලි හෝල්^ \""හෝල් ඔෆ් ෆේම්\"" ලැයිස්තුවට,Sport"
"ජෙෆ්රි වැන්ඩර්සේ පාකිස්ථානුවෝ පස් දෙනෙක් දවා ගනී,Sport"
"පාකිස්ථානය කඩුලූ 2 කට ලකුණු 82 යි,Sport"
"වසර 8 කට පසු ජෙහාන් මුබාරක් ශ්‍රී ලංකා ටෙස්ට් සංචිතයට,Sport"
"මලල ක්‍රීඩා සංගමයට තහනමක්.?,Sport"
"පාකිස්තානය සමඟ තරඟය කොළඹින් පල්ලෙකැළේට,Sport"
"එංගලන්තයට ඓතිහාසික ජයක්,Sport"
"පාකිස්තානය මාස දෙකකට ශ්‍රී ලංකාවට එයි,Sport"
"කොන්ත්‍රාත් ක්‍රීඩකයින් අඩු කර ක්‍රිකට් දීමනා වැඩි කරනවා - සිදත් වෙත්තමුණි,Sport"
"කෝලිගේ ඉන්දීය පිළ බංගලි රටට,Sport"
"පාකිස්ථාන පිල හෙට ශ්‍රී ලංකාවට,Sport"
"හෙල්ල විසි කිරීමේ ඉසව්වෙන් නදීකා ලක්මාලිට සිව්වන ස්ථානය,Sport"
"ආසියානු මලල ක්‍රීඩා ශූරතාවලියෙන් ලංකාවට පදක්කමක්,Sport"
"බාසිලෝනා - ජය ගෙනාවා,Sport"
"සෙරීනා 20වන ග්‍රෑන්ඞ් ස්ලෑම් ශූරතාවත් දිනයි,Sport"
"ඕස්ට්‍රේලියාව දවස් තුනෙන් දිනයි,Sport"
"ඕස්ට්‍රේලියාවට ජය,Sport"
"ක්‍රීඩා සංගම් 18 ක් නිසි බලධාරියා යටතට,Sport"
"දශම කිහිපයකින් උසෙන්ට් බෝල්ට් බේරෙයි,Sport"
"බංග්ලාදේශ ක්‍රිකට් නායකයා අනතුරක,Sport"
"උසස් විනිසුරු මඩුල්ලෙන් බිලි බව්ඩන් ඉවතට,Sport"
"ශ්‍රී ලංකා සංචාරයට අජ්මාල් නැහැ,Sport"
"ශ්‍රී ලංකා සහය දිවීමේ කණ්ඩායම දෙවරක් වාර්තාව අලූත් කරයි,Sport"
"ඕස්ට්‍රේලියාව 85/3යි,Sport"
"චක් බ්ලේසර් අල්ලස් චෝදනා පිළි ගනී,Sport"
"හිටපු පාපන්දු ලොක්කෝ 6කට වරෙන්තු,Sport"
"බොලේ දමලා ගහන 170ක් ලංකාවෙන් සොයා ගැනේ,Sport"
"ෆිෆා සභාපති ආ පයින්ම යන්න හදයි,Sport"
"පාකිස්තානයට තවත් බලාපොරොත්තුවක්,Sport"
"එංගලන්තය 44/0යි,Sport"
"සචින්^ ගන්ගුලි ඉන්දීය ක්‍රිකට් පාලක මණ්ඩලයේ තනතුරු භාර ගැනීමට එකඟ වෙයි,Sport"
"සිම්බාබ්වේ පරදවා එක්දින තරඟාවලියේ ජය පාකිස්ථානයට,Sport"
"ස්කොට්ලන්ත පාපන්දු පිටියක ගුටි පොරයක්,Sport"
"නවසීලන්තය 337/6,Sport"
"කුක් ටෙස්ට් වාර්තාව බින්දා,Sport"
"එක්දින තරගාවලියේ ජය පාකිස්තානයට,Sport"
